ANATOMY,"Interdune, Depth","Stoss, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.28A,MF.31B,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu106,0.044590793716128146,0.04399748585795097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas aurantiaca
Zotu1933,0.0034300610550867805,0.0,0.0,0.003334556003868085,0.0033031644315254013,0.0,0.0033507572711432786,0.0,0.025963910164870832,0.128571887756742,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter arvalis
Zotu3510,0.010290183165260341,0.006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu429,0.010290183165260341,0.02828409805153991,0.003435953820780649,0.003334556003868085,0.0,0.0,0.006701514542286557,0.0033029462280354076,0.012981955082435416,0.0,bacteria,chloroflexota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu150,0.09604170954242985,0.0031426775612822125,0.1202583837273227,0.07336023208509787,0.47235251370813236,1.1869436201780417,0.4221954161640531,0.27744748315497425,0.3667402310788005,0.025714377551348398,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu4750,0.010290183165260341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus pimensis
Zotu2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus normandii
Zotu2815,0.006860122110173561,0.0,0.0,0.0,0.0,0.003260834121368246,0.0033507572711432786,0.0,0.00973646631182656,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu1036,0.0,0.0,0.04123144584936778,0.0,0.0033031644315254013,0.0,0.0,0.006605892456070815,0.06815526418278593,0.028928674745266947,bacteria,actinomycetota,actinomycetes,nakamurellales,nakamurellaceae,nakamurella,nakamurella antarctica
Zotu57,0.037730671605954585,0.006285355122564425,0.06184716877405168,0.10003668011604255,0.7266961749355882,0.9423810610754232,0.794129473260957,2.0610384462940945,1.4052966376736338,0.09964321301147504,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces gobitricini
Zotu297,0.010290183165260341,0.0,0.003435953820780649,0.003334556003868085,0.0033031644315254013,0.01630417060684123,0.0033507572711432786,0.009908838684106223,0.003245488770608854,0.00964289158175565,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu138,0.1063318927076902,0.01257071024512885,0.003435953820780649,0.00666911200773617,0.009909493294576204,0.0,0.0,0.016514731140177038,0.07140075295339478,0.3278583137796921,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu1260,0.0,0.0,0.010307861462341946,0.003334556003868085,0.0066063288630508026,0.003260834121368246,0.010052271813429835,0.0033029462280354076,0.0,0.0032142971939185497,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,pseudonocardia,pseudonocardia nigra
Zotu636,0.0034300610550867805,0.009428032683846638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu3249,0.18179323591959937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiaceae,cupriavidus,cupriavidus campinensis
Zotu1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu318,0.09947177059751663,0.06599622878692646,0.0,0.003334556003868085,0.0066063288630508026,0.009782502364104738,0.10722423267658492,0.0,0.05517330910035051,0.04821445790877824,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,sediminibacterium,sediminibacterium goheungense
Zotu432,0.010290183165260341,0.01571338780641106,0.003435953820780649,0.0,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,rhabdothermincola,rhabdothermincola sediminis
Zotu273,0.04802085477121493,0.034569453174104335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium mesophilum
Zotu1389,0.1234821979831241,0.0,0.0,0.003334556003868085,0.0033031644315254013,0.0,0.0,0.0,0.0,0.20892931760470573,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus antri
Zotu1729,0.0,0.0,0.0,0.0,0.0066063288630508026,0.0,0.0,0.0,0.022718421394261976,0.0192857831635113,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu411,0.140632503258558,0.09742300439974859,0.0,0.0,0.009909493294576204,0.003260834121368246,0.050261359067149174,0.5681067512220901,0.2823575230429703,0.09964321301147504,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,actinoplanes,actinoplanes rhizophilus
Zotu47,0.017150305275433902,0.009428032683846638,0.027487630566245192,0.030011004034812765,0.03633480874677941,0.035869175335050706,0.036858329982576064,0.03963535473642489,0.03570037647669739,0.0450001607148597,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu721,0.0034300610550867805,0.11942174732872408,0.07902693787795492,0.0,0.0,0.0,0.0,0.11560311798123928,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu2562,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu111,0.06860122110173561,0.41483343808925205,0.017179769103903245,0.02667644803094468,0.15524872828169387,0.16304170606841228,0.010052271813429835,0.09908838684106222,0.03894586524730624,0.028928674745266947,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu3158,0.0034300610550867805,0.0,0.0,0.0,0.0033031644315254013,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu3799,0.0,0.18227529855436833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,thermomonosporaceae,thermomonospora,thermomonospora amylolytica
Zotu622,0.1063318927076902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,acidiferrimicrobium,acidiferrimicrobium australe
Zotu42,0.08232146532208273,0.6693903205531112,0.006871907641561298,0.01333822401547234,0.059456959767457226,0.022825838849577722,0.023455300898002948,0.10569427929713304,0.025963910164870832,0.025714377551348398,bacteria,bacillota,bacilli,bacillales,planococcaceae,planomicrobium,planomicrobium okeanokoites
Zotu158,0.07203128215682239,0.018856065367693277,0.024051676745464542,0.016672780019340423,0.033031644315254016,0.013043336485472984,0.030156815440289503,0.01321178491214163,0.01622744385304427,0.09321461862363795,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu527,0.0,0.0031426775612822125,0.0,0.00666911200773617,0.0033031644315254013,0.0,0.0,0.033029462280354076,0.04543684278852395,0.006428594387837099,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum aerium
Zotu204,0.04802085477121493,0.0,0.017179769103903245,0.003334556003868085,0.0066063288630508026,0.006521668242736492,0.010052271813429835,0.009908838684106223,0.0908736855770479,0.36321558291279615,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter metallilatus
Zotu135,0.19894354119503327,0.006285355122564425,0.006871907641561298,0.010003668011604254,0.0066063288630508026,0.009782502364104738,0.016753786355716394,0.0,0.00973646631182656,0.2957153418405066,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter stalactiti
Zotu89,0.05488097688138849,0.006285355122564425,0.010307861462341946,0.023341892027076594,0.013212657726101605,0.019565004728209476,0.016753786355716394,0.02642356982428326,0.022718421394261976,0.01607148596959275,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea soli
Zotu5751,0.07546134321190917,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.009908838684106223,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu248,0.020580366330520683,0.01257071024512885,0.0,0.003334556003868085,0.0033031644315254013,0.0,0.006701514542286557,0.01321178491214163,0.00973646631182656,0.13500048214457908,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu113,0.041160732661041366,0.01257071024512885,0.017179769103903245,0.016672780019340423,0.02642531545220321,0.009782502364104738,0.006701514542286557,0.009908838684106223,0.022718421394261976,0.025714377551348398,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu134,0.04802085477121493,0.16341923318667503,0.013743815283122596,0.07669478808896596,0.23452467463830348,0.1499983695829393,0.0033507572711432786,0.27744748315497425,0.1265740620537453,0.00964289158175565,bacteria,bacillota,bacilli,bacillales,bacillaceae,bacillus,bacillus funiculus
Zotu170,0.013720244220347122,0.06913890634820867,0.04466739967014843,0.010003668011604254,0.009909493294576204,0.013043336485472984,0.006701514542286557,0.0033029462280354076,0.012981955082435416,0.006428594387837099,bacteria,actinomycetota,actinomycetes,micrococcales,promicromonosporaceae,xylanimonas,xylanimonas oleitrophica
Zotu4137,0.0,0.0,0.0,0.003334556003868085,0.0,0.0,0.0,0.0,0.003245488770608854,0.0032142971939185497,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,comamonadaceae,ramlibacter,ramlibacter agri
Zotu313,0.010290183165260341,0.09113764927718417,0.006871907641561298,0.00666911200773617,0.009909493294576204,0.013043336485472984,0.0033507572711432786,0.006605892456070815,0.003245488770608854,0.00964289158175565,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu1473,0.0034300610550867805,0.03142677561282212,0.0,0.016672780019340423,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu1277,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga zambiensis
Zotu4151,0.013720244220347122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,aquihabitans,aquihabitans daechungensis
Zotu4134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,nitriliruptorales,nitriliruptoraceae,nitriliruptor,nitriliruptor alkaliphilus
Zotu1721,0.0,0.0,0.06528312259483234,0.2867718163326553,0.0,0.003260834121368246,0.07371665996515213,0.0,0.00973646631182656,0.0,bacteria,actinomycetota,actinomycetia,streptosporangiales,streptosporangiaceae,thermobispora,thermobispora bispora
Zotu67,0.013720244220347122,0.13827781269641734,0.02061572292468389,0.11337490413151488,1.1759265376230428,1.3043336485472983,0.22450073716659963,0.07927070947284978,0.02920939893547968,0.01607148596959275,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu4427,0.0034300610550867805,0.0,0.03092358438702584,0.02667644803094468,0.0,0.0,0.11392574721887147,0.0033029462280354076,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu302,0.020580366330520683,0.0,0.017179769103903245,0.003334556003868085,0.0033031644315254013,0.003260834121368246,0.006701514542286557,0.016514731140177038,0.0,0.006428594387837099,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu61,0.024010427385607463,0.009428032683846638,0.0,0.003334556003868085,0.0066063288630508026,0.003260834121368246,0.0,0.0,0.0,0.006428594387837099,bacteria,actinomycetota,actinomycetes,micrococcales,cellulomonadaceae,cellulomonas,cellulomonas chitinilytica
Zotu872,0.024010427385607463,0.0,0.003435953820780649,0.0,0.0066063288630508026,0.003260834121368246,0.0,0.0033029462280354076,0.00973646631182656,0.0900003214297194,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,rhabdothermincola,rhabdothermincola sediminis
Zotu1381,0.020580366330520683,0.0,0.003435953820780649,0.0,0.0,0.0,0.0033507572711432786,0.0,0.0,0.061071646684452446,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus chilensis
Zotu6143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu34,0.08232146532208273,0.034569453174104335,0.02061572292468389,0.010003668011604254,0.02312215102067781,0.022825838849577722,0.03350757271143279,0.033029462280354076,0.025963910164870832,0.17035775127768313,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingosinicella,sphingosinicella humi
Zotu2026,0.006860122110173561,0.0,0.0,0.003334556003868085,0.0,0.0,0.0,0.006605892456070815,0.01622744385304427,0.057857349490533894,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter stalactiti
Zotu6232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu1535,0.020580366330520683,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter radiotolerans
Zotu910,0.017150305275433902,0.01257071024512885,0.07215503023639362,0.10670579212377872,0.019818986589152408,0.08152085303420614,0.023455300898002948,0.009908838684106223,0.012981955082435416,0.0032142971939185497,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu260,0.006860122110173561,0.6316781898177246,0.04123144584936778,0.00666911200773617,0.10900442624033825,0.013043336485472984,0.056962873609435735,0.23120623596247855,0.006490977541217708,0.006428594387837099,bacteria,pseudomonadota,gammaproteobacteria,gammaproteobacteria,gammaproteobacteria,acidibacter,acidibacter ferrireducens
Zotu1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu5840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,chloroflexales,oscillochloridaceae,chloronema,chloronema giganteum
Zotu3905,0.013720244220347122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas daechungensis
Zotu4264,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu218,0.21609384647046717,0.01257071024512885,0.003435953820780649,0.003334556003868085,0.0033031644315254013,0.013043336485472984,0.010052271813429835,0.009908838684106223,0.1200830845125276,0.40178714923981873,bacteria,acidobacteriota,blastocatellia,blastocatellales,pyrinomonadaceae,pyrinomonas,pyrinomonas methylaliphatogenes
Zotu153,0.020580366330520683,0.46511627906976744,0.5531885651456845,0.3034445963519957,0.436017704961353,0.22173672025304075,0.1708886208283072,0.3633240850838948,0.02920939893547968,0.061071646684452446,bacteria,bacillota,bacilli,bacillales,bacillaceae,priestia,priestia koreensis
Zotu38,0.06174109899156205,0.35197988686360776,0.9242715777899945,0.10003668011604255,0.2047961947545749,0.026086672970945968,0.14743331993030426,0.07596776324481437,0.16551992730105156,0.257143775513484,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas daechungensis
Zotu1676,0.010290183165260341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,egicoccales,egicoccaceae,egicoccus,egicoccus halophilus
Zotu177,0.017150305275433902,0.08170961659333752,0.06871907641561298,0.0,0.0066063288630508026,0.0,0.0,0.006605892456070815,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,blastococcus,blastococcus aggregatus
Zotu1325,0.006860122110173561,0.006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032142971939185497,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,comamonadaceae,ramlibacter,ramlibacter monticola
Zotu601,0.030870549495781024,0.0,0.006871907641561298,0.0,0.0066063288630508026,0.003260834121368246,0.0,0.08587660192892059,0.06166428664156822,0.05464305229661534,bacteria,deinococcota,deinococci,deinococcales,deinococcaceae,deinococcus,deinococcus pimensis
Zotu618,0.0034300610550867805,0.01257071024512885,0.003435953820780649,0.0,0.0,0.009782502364104738,0.0033507572711432786,0.009908838684106223,0.19472932623653122,0.05464305229661534,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter spartanus
Zotu2767,0.027440488440694244,0.0,0.003435953820780649,0.0,0.0,0.0,0.0,0.016514731140177038,0.003245488770608854,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,azospirillum,azospirillum rugosum
Zotu919,0.013720244220347122,0.0,0.006871907641561298,0.003334556003868085,0.0,0.006521668242736492,0.0033507572711432786,0.0,0.006490977541217708,0.07392883546012664,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu588,0.0,0.05342551854179761,0.2061572292468389,0.15338957617793192,0.07266961749355882,0.0782600189128379,0.3350757271143278,0.4425947945567446,0.022718421394261976,0.0192857831635113,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu5989,0.0,0.0031426775612822125,0.024051676745464542,0.033345560038680847,0.0,0.0,0.0,0.0,0.00973646631182656,0.0,bacteria,bacillota,clostridia,eubacteriales,oscillospiraceae,vescimonas,vescimonas coprocola
Zotu1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas parvus
Zotu1495,0.09604170954242985,0.006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607148596959275,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya pacifica
Zotu148,0.04802085477121493,0.4556882463859208,0.0,0.0,0.0,0.003260834121368246,0.0033507572711432786,0.0,0.00973646631182656,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga lupini
Zotu1014,0.1577828085339919,0.006285355122564425,0.0,0.0,0.0,0.006521668242736492,0.0033507572711432786,0.0,0.003245488770608854,0.041785863520941144,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu190,0.10976195376277698,0.1005656819610308,0.003435953820780649,0.010003668011604254,0.019818986589152408,0.003260834121368246,0.09047044632086852,0.08587660192892059,0.8730364792937817,0.6396451415897915,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides pocheonensis
Zotu5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,deinococcota,deinococci,trueperales,trueperaceae,truepera,truepera radiovictrix
Zotu447,0.006860122110173561,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu940,0.0,0.0,0.0,0.0,0.0,0.006521668242736492,0.0,0.0,0.003245488770608854,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,paracraurococcus,paracraurococcus ruber
Zotu1712,0.04802085477121493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607148596959275,bacteria,bacillota,clostridia,eubacteriales,desulfotomaculaceae,pelotomaculum,pelotomaculum schinkii
Zotu845,0.006860122110173561,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu675,0.0,0.13199245757385292,0.024051676745464542,0.00666911200773617,0.0,0.44999510874881793,0.006701514542286557,0.07927070947284978,0.003245488770608854,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu161,0.06860122110173561,0.06913890634820867,0.003435953820780649,0.003334556003868085,0.009909493294576204,0.003260834121368246,0.046910601796005896,0.01321178491214163,0.02920939893547968,0.01607148596959275,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,herbaspirillum,herbaspirillum seropedicae
Zotu939,0.0,0.0,0.0,0.0,0.0033031644315254013,0.0,0.006701514542286557,0.0033029462280354076,0.003245488770608854,0.0032142971939185497,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum autotrophicum
Zotu209,0.020580366330520683,0.01571338780641106,0.006871907641561298,0.0,0.0033031644315254013,0.006521668242736492,0.0033507572711432786,0.07927070947284978,0.1460469946773984,0.0450001607148597,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter spartanus
Zotu497,0.037730671605954585,0.01257071024512885,0.0,0.0,0.0,0.0,0.0,0.0,0.003245488770608854,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides mesophilus
Zotu145,1.029018316526034,0.018856065367693277,0.017179769103903245,0.01333822401547234,0.013212657726101605,0.029347507092314217,0.013403029084573114,0.02642356982428326,0.00973646631182656,0.035357269133104045,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu206,0.037730671605954585,0.11942174732872408,0.003435953820780649,0.00666911200773617,0.0033031644315254013,0.003260834121368246,0.010052271813429835,0.0033029462280354076,0.012981955082435416,0.0032142971939185497,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu2504,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.006605892456070815,0.03245488770608854,0.0192857831635113,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu942,0.010290183165260341,0.0031426775612822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter aquaticus
Zotu361,0.05145091582630171,0.0031426775612822125,0.0,0.0,0.0033031644315254013,0.003260834121368246,0.006701514542286557,0.0033029462280354076,0.006490977541217708,0.10285751020539359,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu1779,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,phyllobacteriaceae,mesorhizobium,mesorhizobium plurifarium
Zotu617,0.06517116004664883,0.0,0.006871907641561298,0.0,0.0,0.009782502364104738,0.07036590269400884,0.24111507464658474,0.36024925353758275,0.23785799234997268,bacteria,pseudomonadota,deltaproteobacteria,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter carbinolicus
Zotu240,0.006860122110173561,0.8516656191074796,0.7559098405717427,1.0237086931875021,0.8687322454911806,0.38477842632145304,0.06701514542286557,0.009908838684106223,0.012981955082435416,0.0192857831635113,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu283,0.010290183165260341,0.06285355122564425,0.02061572292468389,0.016672780019340423,0.02642531545220321,0.013043336485472984,0.0770674172362954,0.9413396749900912,0.41217707386732444,0.40178714923981873,bacteria,pseudomonadota,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas luteola
Zotu2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02250008035742985,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu2469,0.0034300610550867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,modestobacter,modestobacter marinus
Zotu494,0.0034300610550867805,0.0,0.0,0.0,0.0033031644315254013,0.003260834121368246,0.0033507572711432786,0.0,0.0,0.0032142971939185497,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides panacis
